tpc_grp,lichen_type,elevation_broad,latitude,species,mol_gCmin,sd_molgCmin,temp,metabolic_category,study_id,paper_unit
14_lechowiczadams1974,green algae,neutral,43.7972,mitis,1.7659499333484815e-6,NA,35,gpp,lechowiczadams1974,14
15_lechowiczadams1974,green algae,neutral,43.7972,uncialis,1.5869802241914714e-7,NA,4,gpp,lechowiczadams1974,15
15_lechowiczadams1974,green algae,neutral,43.7972,uncialis,5.679614027115049e-7,NA,10,gpp,lechowiczadams1974,15
15_lechowiczadams1974,green algae,neutral,43.7972,uncialis,9.539186359160797e-7,NA,15,gpp,lechowiczadams1974,15
15_lechowiczadams1974,green algae,neutral,43.7972,uncialis,1.1591885760811935e-6,NA,17,gpp,lechowiczadams1974,15
15_lechowiczadams1974,green algae,neutral,43.7972,uncialis,1.2339779822767552e-6,NA,20,gpp,lechowiczadams1974,15
15_lechowiczadams1974,green algae,neutral,43.7972,uncialis,1.3432643505263956e-6,NA,22,gpp,lechowiczadams1974,15
15_lechowiczadams1974,green algae,neutral,43.7972,uncialis,1.3923726372794063e-6,NA,25,gpp,lechowiczadams1974,15
15_lechowiczadams1974,green algae,neutral,43.7972,uncialis,1.3194376050897524e-6,NA,30,gpp,lechowiczadams1974,15
15_lechowiczadams1974,green algae,neutral,43.7972,uncialis,1.0250758532151787e-6,NA,36,gpp,lechowiczadams1974,15
16_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,3.269919495569189e-7,NA,3,gpp,lechowiczadams1974,16
16_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,7.14792881163372e-7,NA,9,gpp,lechowiczadams1974,16
16_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,1.2527844535332878e-6,NA,15,gpp,lechowiczadams1974,16
16_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,1.6070949594789064e-6,NA,18,gpp,lechowiczadams1974,16
16_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,2.006564746648489e-6,NA,20,gpp,lechowiczadams1974,16
16_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,2.172413739301674e-6,NA,23,gpp,lechowiczadams1974,16
16_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,2.3086026069832614e-6,NA,25,gpp,lechowiczadams1974,16
16_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,2.0416412633492392e-6,NA,30,gpp,lechowiczadams1974,16
16_lechowiczadams1974,green algae,neutral,43.7972,rangiferina,1.5527780390820265e-6,NA,35,gpp,lechowiczadams1974,16
17_lechowiczadams1974,green algae,neutral,43.7972,mitis,3.9487486934787545e-7,NA,5,gpp,lechowiczadams1974,17
17_lechowiczadams1974,green algae,neutral,43.7972,mitis,7.109934590623344e-7,NA,10,gpp,lechowiczadams1974,17
17_lechowiczadams1974,green algae,neutral,43.7972,mitis,1.1747123244717111e-6,NA,15,gpp,lechowiczadams1974,17
17_lechowiczadams1974,green algae,neutral,43.7972,mitis,1.4320794811785203e-6,NA,17,gpp,lechowiczadams1974,17
17_lechowiczadams1974,green algae,neutral,43.7972,mitis,1.703271829129743e-6,NA,20,gpp,lechowiczadams1974,17
17_lechowiczadams1974,green algae,neutral,43.7972,mitis,1.8777936302355527e-6,NA,23,gpp,lechowiczadams1974,17
17_lechowiczadams1974,green algae,neutral,43.7972,mitis,2.0186206013784743e-6,NA,25,gpp,lechowiczadams1974,17
17_lechowiczadams1974,green algae,neutral,43.7972,mitis,2.0823489108535938e-6,NA,31,gpp,lechowiczadams1974,17
17_lechowiczadams1974,green algae,neutral,43.7972,mitis,1.8139701272438083e-6,NA,35,gpp,lechowiczadams1974,17
1_macfarlane1983,green algae,neutral,45.1166,rangiferina,1.5668665651745817e-6,NA,5,gpp,macfarlane1983,1
1_macfarlane1983,green algae,neutral,45.1166,rangiferina,1.8985290926304627e-6,NA,15,gpp,macfarlane1983,1
1_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.9552164894342192e-6,NA,25,gpp,macfarlane1983,1
1_macfarlane1983,green algae,neutral,45.1166,rangiferina,1.35561875104143e-6,NA,35,gpp,macfarlane1983,1
3_macfarlane1983,green algae,neutral,45.1166,rangiferina,1.2678313739301675e-6,NA,5,gpp,macfarlane1983,3
3_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.696056717412709e-6,NA,15,gpp,macfarlane1983,3
3_macfarlane1983,green algae,neutral,45.1166,rangiferina,3.0334578247368028e-6,NA,25,gpp,macfarlane1983,3
5_macfarlane1983,green algae,neutral,45.1166,rangiferina,1.908639704612588e-6,NA,5,gpp,macfarlane1983,5
5_macfarlane1983,green algae,neutral,45.1166,rangiferina,4.2818546375823675e-6,NA,25,gpp,macfarlane1983,5
5_macfarlane1983,green algae,neutral,45.1166,rangiferina,3.406599166098614e-6,NA,35,gpp,macfarlane1983,5
7_macfarlane1983,green algae,neutral,45.1166,rangiferina,5.1151203756721955e-6,NA,25,gpp,macfarlane1983,7
9_macfarlane1983,green algae,neutral,45.1166,rangiferina,4.061645804741347e-6,NA,15,gpp,macfarlane1983,9
9_macfarlane1983,green algae,neutral,45.1166,rangiferina,3.566535870635462e-6,NA,25,gpp,macfarlane1983,9
9_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.5132182859956073e-6,NA,35,gpp,macfarlane1983,9
11_macfarlane1983,green algae,neutral,45.1166,rangiferina,1.3730919616753768e-6,NA,5,gpp,macfarlane1983,11
11_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.21029921760206e-6,NA,15,gpp,macfarlane1983,11
11_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.9849462697871698e-6,NA,25,gpp,macfarlane1983,11
11_macfarlane1983,green algae,neutral,45.1166,rangiferina,3.2689121472392634e-6,NA,35,gpp,macfarlane1983,11
13_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.2094550609709918e-6,NA,5,gpp,macfarlane1983,13
13_macfarlane1983,green algae,neutral,45.1166,rangiferina,1.7406704711050518e-6,NA,15,gpp,macfarlane1983,13
13_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.514823383321972e-6,NA,25,gpp,macfarlane1983,13
13_macfarlane1983,green algae,neutral,45.1166,rangiferina,1.98912517155192e-6,NA,35,gpp,macfarlane1983,13
15_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.627322626675755e-6,NA,5,gpp,macfarlane1983,15
15_macfarlane1983,green algae,neutral,45.1166,rangiferina,3.281574488373854e-6,NA,15,gpp,macfarlane1983,15
15_macfarlane1983,green algae,neutral,45.1166,rangiferina,6.066816073619631e-6,NA,25,gpp,macfarlane1983,15
15_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.955441985154889e-6,NA,35,gpp,macfarlane1983,15
17_macfarlane1983,green algae,neutral,45.1166,rangiferina,6.6246282488828295e-6,NA,15,gpp,macfarlane1983,17
17_macfarlane1983,green algae,neutral,45.1166,rangiferina,4.655263536317503e-6,NA,25,gpp,macfarlane1983,17
17_macfarlane1983,green algae,neutral,45.1166,rangiferina,5.880123745360902e-6,NA,35,gpp,macfarlane1983,17
19_macfarlane1983,green algae,neutral,45.1166,rangiferina,2.4718126009240322e-6,NA,5,gpp,macfarlane1983,19
19_macfarlane1983,green algae,neutral,45.1166,rangiferina,4.326330905097327e-6,NA,15,gpp,macfarlane1983,19
19_macfarlane1983,green algae,neutral,45.1166,rangiferina,5.542049520563508e-6,NA,25,gpp,macfarlane1983,19
19_macfarlane1983,green algae,neutral,45.1166,rangiferina,4.051856637127926e-6,NA,35,gpp,macfarlane1983,19
1_sanchokappen1989,green algae,high,40.2997,decussata,9.311989547830037e-8,NA,-5,gpp,sanchokappen1989,1
1_sanchokappen1989,green algae,high,40.2997,decussata,1.5495304551995758e-7,NA,-3,gpp,sanchokappen1989,1
1_sanchokappen1989,green algae,high,40.2997,decussata,4.3736154434598197e-7,NA,0,gpp,sanchokappen1989,1
1_sanchokappen1989,green algae,high,40.2997,decussata,7.016986965083693e-7,NA,6,gpp,sanchokappen1989,1
1_sanchokappen1989,green algae,high,40.2997,decussata,9.787032803150798e-7,NA,10,gpp,sanchokappen1989,1
1_sanchokappen1989,green algae,high,40.2997,decussata,9.928455654018026e-7,NA,15,gpp,sanchokappen1989,1
1_sanchokappen1989,green algae,high,40.2997,decussata,9.028327751268652e-7,NA,20,gpp,sanchokappen1989,1
1_sanchokappen1989,green algae,high,40.2997,decussata,9.346966386427326e-7,NA,24,gpp,sanchokappen1989,1
1_sanchokappen1989,green algae,high,40.2997,decussata,9.774907513443915e-7,NA,26,gpp,sanchokappen1989,1
3_sanchokappen1989,green algae,high,40.2997,subglabra,8.47444611073241e-8,NA,-5,gpp,sanchokappen1989,3
3_sanchokappen1989,green algae,high,40.2997,subglabra,4.237223047792169e-7,NA,-1,gpp,sanchokappen1989,3
3_sanchokappen1989,green algae,high,40.2997,subglabra,6.744246693933197e-7,NA,5,gpp,sanchokappen1989,3
3_sanchokappen1989,green algae,high,40.2997,subglabra,8.015413602969022e-7,NA,10,gpp,sanchokappen1989,3
3_sanchokappen1989,green algae,high,40.2997,subglabra,8.227274755737332e-7,NA,14,gpp,sanchokappen1989,3
3_sanchokappen1989,green algae,high,40.2997,subglabra,9.780923206846928e-7,NA,19,gpp,sanchokappen1989,3
3_sanchokappen1989,green algae,high,40.2997,subglabra,9.392511095963038e-7,NA,24,gpp,sanchokappen1989,3
3_sanchokappen1989,green algae,high,40.2997,subglabra,9.533751859425889e-7,NA,28,gpp,sanchokappen1989,3
5_sanchokappen1989,green algae,high,40.2997,havaasii,6.718425357873212e-8,NA,-5,gpp,sanchokappen1989,5
5_sanchokappen1989,green algae,high,40.2997,havaasii,1.9779557449064608e-7,NA,-1,gpp,sanchokappen1989,5
5_sanchokappen1989,green algae,high,40.2997,havaasii,4.515300257517231e-7,NA,9,gpp,sanchokappen1989,5
5_sanchokappen1989,green algae,high,40.2997,havaasii,5.597160486253123e-7,NA,14,gpp,sanchokappen1989,5
5_sanchokappen1989,green algae,high,40.2997,havaasii,6.45568413996819e-7,NA,19,gpp,sanchokappen1989,5
5_sanchokappen1989,green algae,high,40.2997,havaasii,7.519151170188593e-7,NA,24,gpp,sanchokappen1989,5
7_sanchokappen1989,green algae,high,40.2997,cinereorufescens,2.2432286601529957e-8,NA,-4,gpp,sanchokappen1989,7
7_sanchokappen1989,green algae,high,40.2997,cinereorufescens,7.888973869575097e-8,NA,0,gpp,sanchokappen1989,7
7_sanchokappen1989,green algae,high,40.2997,cinereorufescens,1.275481042187382e-7,NA,6,gpp,sanchokappen1989,7
7_sanchokappen1989,green algae,high,40.2997,cinereorufescens,1.3885016965841097e-7,NA,11,gpp,sanchokappen1989,7
7_sanchokappen1989,green algae,high,40.2997,cinereorufescens,1.6506303037188516e-7,NA,16,gpp,sanchokappen1989,7
7_sanchokappen1989,green algae,high,40.2997,cinereorufescens,1.6887004241460275e-7,NA,20,gpp,sanchokappen1989,7
7_sanchokappen1989,green algae,high,40.2997,cinereorufescens,1.952283094751193e-7,NA,25,gpp,sanchokappen1989,7
7_sanchokappen1989,green algae,high,40.2997,cinereorufescens,1.6132211315610085e-7,NA,31,gpp,sanchokappen1989,7
9_sanchokappen1989,green algae,high,40.5926,pustulata,4.576154177080966e-7,NA,0,gpp,sanchokappen1989,9
9_sanchokappen1989,green algae,high,40.5926,pustulata,8.384048890403695e-7,NA,5,gpp,sanchokappen1989,9
9_sanchokappen1989,green algae,high,40.5926,pustulata,1.1323476399303188e-6,NA,11,gpp,sanchokappen1989,9
9_sanchokappen1989,green algae,high,40.5926,pustulata,1.2258748784367187e-6,NA,15,gpp,sanchokappen1989,9
9_sanchokappen1989,green algae,high,40.5926,pustulata,1.4296306483374993e-6,NA,20,gpp,sanchokappen1989,9
9_sanchokappen1989,green algae,high,40.5926,pustulata,1.4095890971748843e-6,NA,25,gpp,sanchokappen1989,9
11_sanchokappen1989,green algae,high,40.5926,hispanica,4.3185294175566156e-7,NA,0,gpp,sanchokappen1989,11
11_sanchokappen1989,green algae,high,40.5926,hispanica,6.743549776565933e-7,NA,6,gpp,sanchokappen1989,11
11_sanchokappen1989,green algae,high,40.5926,hispanica,9.06891177005226e-7,NA,10,gpp,sanchokappen1989,11
11_sanchokappen1989,green algae,high,40.5926,hispanica,1.0862762447928503e-6,NA,14,gpp,sanchokappen1989,11
11_sanchokappen1989,green algae,high,40.5926,hispanica,1.2955588245095812e-6,NA,20,gpp,sanchokappen1989,11
11_sanchokappen1989,green algae,high,40.5926,hispanica,1.1161737559645535e-6,NA,25,gpp,sanchokappen1989,11
11_sanchokappen1989,green algae,high,40.5926,hispanica,7.075744345981973e-7,NA,30,gpp,sanchokappen1989,11
13_sanchokappen1989,green algae,high,40.2997,spodochroa,3.162969567522533e-7,NA,0,gpp,sanchokappen1989,13
13_sanchokappen1989,green algae,high,40.2997,spodochroa,6.431722737256684e-7,NA,5,gpp,sanchokappen1989,13
13_sanchokappen1989,green algae,high,40.2997,spodochroa,9.173596659850035e-7,NA,10,gpp,sanchokappen1989,13
13_sanchokappen1989,green algae,high,40.2997,spodochroa,8.856992463833977e-7,NA,15,gpp,sanchokappen1989,13
13_sanchokappen1989,green algae,high,40.2997,spodochroa,9.66593256078164e-7,NA,21,gpp,sanchokappen1989,13
13_sanchokappen1989,green algae,high,40.2997,spodochroa,1.1352267719457699e-6,NA,25,gpp,sanchokappen1989,13
13_sanchokappen1989,green algae,high,40.2997,spodochroa,9.278547542225251e-7,NA,30,gpp,sanchokappen1989,13
15_sanchokappen1989,green algae,high,40.2997,grisea,2.2068366128910098e-7,NA,0,gpp,sanchokappen1989,15
15_sanchokappen1989,green algae,high,40.2997,grisea,4.201682784215708e-7,NA,4,gpp,sanchokappen1989,15
15_sanchokappen1989,green algae,high,40.2997,grisea,8.897397470271908e-7,NA,16,gpp,sanchokappen1989,15
15_sanchokappen1989,green algae,high,40.2997,grisea,9.738239309247898e-7,NA,20,gpp,sanchokappen1989,15
15_sanchokappen1989,green algae,high,40.2997,grisea,1.110400440808907e-6,NA,26,gpp,sanchokappen1989,15
15_sanchokappen1989,green algae,high,40.2997,grisea,8.52825159433462e-7,NA,30,gpp,sanchokappen1989,15
1_sonesson1989,green algae,neutral,68.2,olivacea,8.305330379459213e-8,NA,-5,gpp,sonesson1989,1
1_sonesson1989,green algae,neutral,68.2,olivacea,5.751207354389154e-7,NA,0,gpp,sonesson1989,1
1_sonesson1989,green algae,neutral,68.2,olivacea,7.731709210028023e-7,NA,5,gpp,sonesson1989,1
1_sonesson1989,green algae,neutral,68.2,olivacea,1.02899219874271e-6,NA,10,gpp,sonesson1989,1
1_sonesson1989,green algae,neutral,68.2,olivacea,1.201487521775354e-6,NA,15,gpp,sonesson1989,1
1_sonesson1989,green algae,neutral,68.2,olivacea,1.770355867605847e-6,NA,20,gpp,sonesson1989,1
1_sonesson1989,green algae,neutral,68.2,olivacea,1.3484279815193515e-6,NA,25,gpp,sonesson1989,1
1_sonesson1989,green algae,neutral,68.2,olivacea,9.202477073392411e-7,NA,30,gpp,sonesson1989,1
2_sonesson1989,green algae,neutral,68.2,ambigua,7.652826175869121e-8,NA,-5,gpp,sonesson1989,2
2_sonesson1989,green algae,neutral,68.2,ambigua,3.580407278648791e-7,NA,0,gpp,sonesson1989,2
2_sonesson1989,green algae,neutral,68.2,ambigua,4.6012385366962054e-7,NA,5,gpp,sonesson1989,2
2_sonesson1989,green algae,neutral,68.2,ambigua,5.497021987427099e-7,NA,10,gpp,sonesson1989,2
2_sonesson1989,green algae,neutral,68.2,ambigua,1.2080125630538512e-6,NA,15,gpp,sonesson1989,2
2_sonesson1989,green algae,neutral,68.2,ambigua,1.2463448572294176e-6,NA,20,gpp,sonesson1989,2
2_sonesson1989,green algae,neutral,68.2,ambigua,6.135893554495191e-7,NA,25,gpp,sonesson1989,2
1_kappen1983,green algae,neutral,-70.47,sulphurea,1.6851380661458716e-7,NA,-1,gpp,kappen1983,1
1_kappen1983,green algae,neutral,-70.47,sulphurea,3.8098773681753224e-7,NA,6,gpp,kappen1983,1
1_kappen1983,green algae,neutral,-70.47,sulphurea,5.040760820826394e-7,NA,11,gpp,kappen1983,1
1_kappen1983,green algae,neutral,-70.47,sulphurea,8.557570700783255e-7,NA,18,gpp,kappen1983,1
1_kappen1983,green algae,neutral,-70.47,sulphurea,7.590447981128204e-7,NA,19,gpp,kappen1983,1
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.0834338759970259e-7,NA,-6,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.9585150835330852e-7,NA,-4,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,6.083897919060222e-7,NA,4,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.1042691428431227e-6,NA,8,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.2980371245118214e-6,NA,9,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.4167981455345723e-6,NA,11,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.5751461735649069e-6,NA,13,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.6897401412184383e-6,NA,15,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.8043341088719701e-6,NA,17,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.879341069517918e-6,NA,19,gpp,kappen1983,3
3_kappen1983,green algae,neutral,-70.47,sulphurea,1.891842229625576e-6,NA,21,gpp,kappen1983,3
